URL,Name,Price,NF_Raw
https://www.instacart.com/products/40456,TWIX Fun Size Caramel Chocolate Cookie Candy Bar Bulk Pack Pack of,$1.99 ,"Nutrition Facts
Serving Size 16.00 g
Servings Per Container 6
Amount Per Serving
Calories 80
% Daily Value
Total Fat 4g
6%
daily value
Total Fat
Saturated Fat 2g
10%
daily value
Total Fat
Trans Fat 0g
Cholesterol 0mg
0%
daily value
Sodium 30mg
1%
daily value
Total Carbohydrate 11g
4%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 8g
Protein 1g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/1535305,Kraft Mac & Cheese Macaroni and Cheese Dinner with Unicorn Pasta Shapes,$1.31 ,"Nutrition Facts
Serving Size 70.00 g
Servings Per Container 2
Amount Per Serving
Calories 250
% Daily Value
Total Fat 2g
3%
daily value
Total Fat
Saturated Fat 0.5g
3%
daily value
Total Fat
Trans Fat 0g
Cholesterol 5mg
2%
daily value
Sodium 480mg
20%
daily value
Total Carbohydrate 49g
16%
daily value
Total Carbohydrate
Dietary Fiber 2g
8%
daily value
Total Carbohydrate
Sugars 7g
Protein 9g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/34376,Hot Pockets Pepperoni Pizza,$19.39 ,"Nutrition Facts
Serving Size 127.00 g
Servings Per Container 12
Amount Per Serving
Calories 310
% Daily Value
Total Fat 14g
22%
daily value
Total Fat
Saturated Fat 6g
30%
daily value
Total Fat
Trans Fat 0g
Cholesterol 25mg
8%
daily value
Sodium 630mg
26%
daily value
Total Carbohydrate 35g
12%
daily value
Total Carbohydrate
Dietary Fiber 1g
4%
daily value
Total Carbohydrate
Sugars 3g
Protein 10g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/20984016,Cracker Barrel Sharp Cheddar Mac & Cheese Dinner,$4.41 ,"Nutrition Facts
Serving Size 1.00 cup
Servings Per Container 4
Amount Per Serving
Calories 210
% Daily Value
Total Fat 7g
11%
daily value
Total Fat
Saturated Fat 3.5g
18%
daily value
Total Fat
Trans Fat 0g
Cholesterol 15mg
5%
daily value
Sodium 610mg
25%
daily value
Total Carbohydrate 30g
10%
daily value
Total Carbohydrate
Dietary Fiber 1g
4%
daily value
Total Carbohydrate
Sugars 4g
Protein 8g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/513638,"Old Wisconsin Snack Bites, Turkey, Sausage Bites",$3.69 ,"Nutrition Facts
Serving Size 30.00 g
Servings Per Container ABOUT 6
Amount Per Serving
Calories 80
% Daily Value
Total Fat 5g
8%
daily value
Total Fat
Saturated Fat 1.5g
8%
daily value
Total Fat
Trans Fat 0g
Cholesterol 25mg
8%
daily value
Sodium 300mg
13%
daily value
Total Carbohydrate 0g
0%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 0g
Protein 7g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/79176,Lipton Instant Soup Mix Chicken Flavor Noodle,$2.09 ,"Nutrition Facts
Serving Size 20.00 g
Servings Per Container 6
Amount Per Serving
Calories 60
% Daily Value
Total Fat 1.5g
2%
daily value
Total Fat
Saturated Fat 0g
0%
daily value
Total Fat
Trans Fat 0g
Total Fat
Monounsaturated Fat 0g
Cholesterol 15mg
5%
daily value
Sodium 640mg
27%
daily value
Total Carbohydrate 12g
4%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 0g
Protein 3g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/3324116,DeLallo Almond Biscotti,$5.53 ,"Nutrition Facts
Serving Size 25.00 g
Servings Per Container ABOUT 8
Amount Per Serving
Calories 120
% Daily Value
Total Fat 4g
6%
daily value
Total Fat
Saturated Fat 1g
5%
daily value
Total Fat
Trans Fat 0g
Cholesterol 15mg
5%
daily value
Sodium 60mg
3%
daily value
Total Carbohydrate 17g
6%
daily value
Total Carbohydrate
Dietary Fiber 1g
4%
daily value
Total Carbohydrate
Sugars 8g
Protein 2g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/10610,"John Soules Foods Steak Fajitas, Frozen",$13.89 ,"Nutrition Facts
Serving Size 84.00 g
Servings Per Container 4
Amount Per Serving
Calories 120
% Daily Value
Total Fat 2.5g
4%
daily value
Total Fat
Saturated Fat 1g
5%
daily value
Total Fat
Trans Fat 0g
Total Fat
Polyunsaturated Fat 0g
Total Fat
Monounsaturated Fat 0g
Cholesterol 50mg
17%
daily value
Sodium 390mg
16%
daily value
Total Carbohydrate 4g
1%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 0g
Protein 18g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/39977,belVita Breakfast Golden Oat Breakfast Biscuits,$5.75 ,"Nutrition Facts
Serving Size 50.00 g
Servings Per Container 5
Amount Per Serving
Calories 230
% Daily Value
Total Fat 8g
12%
daily value
Total Fat
Saturated Fat 0.5g
3%
daily value
Total Fat
Trans Fat 0g
Total Fat
Polyunsaturated Fat 2.5g
Total Fat
Monounsaturated Fat 5g
Cholesterol 0mg
0%
daily value
Sodium 200mg
8%
daily value
Total Carbohydrate 36g
12%
daily value
Total Carbohydrate
Dietary Fiber 2g
8%
daily value
Total Carbohydrate
Sugars 10g
Protein 3g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/18541263,Taylor Farms Buffalo Ranch Chopped Salad Kit,,"Nutrition Facts
Serving Size 1.00 cup
Servings Per Container About 4
Amount Per Serving
Calories 140
% Daily Value
Total Fat 10g
15%
daily value
Total Fat
Saturated Fat 2g
10%
daily value
Total Fat
Trans Fat 0g
Total Fat
Polyunsaturated Fat 5g
Total Fat
Monounsaturated Fat 3g
Cholesterol 10mg
3%
daily value
Sodium 410mg
17%
daily value
Total Carbohydrate 10g
3%
daily value
Total Carbohydrate
Dietary Fiber 2g
8%
daily value
Total Carbohydrate
Sugars 3g
Protein 3g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/22354417,"Publix Dessert Shells, Shortcake",$5.53 ,"Nutrition Facts
Serving Size 1.0
Servings Per Container 6
Amount Per Serving
Calories 100
% Daily Value
Total Fat 1.5g
2%
daily value
Total Fat
Saturated Fat 0g
0%
daily value
Cholesterol 20mg
7%
daily value
Sodium 140mg
6%
daily value
Total Carbohydrate 19g
6%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 12g
Protein 2g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/92522,Tyson Grilled And Ready Oven Roasted Diced Chicken Breast,$9.97 ,"Nutrition Facts
Serving Size 84.00 g
Servings Per Container 7
Amount Per Serving
Calories 110
% Daily Value
Total Fat 2.5g
4%
daily value
Total Fat
Saturated Fat 0.5g
3%
daily value
Total Fat
Trans Fat 0g
Total Fat
Polyunsaturated Fat 0g
Total Fat
Monounsaturated Fat 1g
Cholesterol 80mg
27%
daily value
Sodium 570mg
24%
daily value
Total Carbohydrate 3g
1%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 2g
Protein 19g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/19100269,Kodiak Power Cakes Chocolate Chip Flapjack & Waffle Mix,$7.63 ,"Nutrition Facts
Serving Size 0.50 cup
Servings Per Container About 10
Amount Per Serving
Calories 200
% Daily Value
Total Fat 3g
5%
daily value
Total Fat
Saturated Fat 1.5g
8%
daily value
Total Fat
Trans Fat 0g
Cholesterol 10mg
3%
daily value
Sodium 360mg
15%
daily value
Total Carbohydrate 29g
10%
daily value
Total Carbohydrate
Dietary Fiber 3g
12%
daily value
Total Carbohydrate
Sugars 10g
Protein 14g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/20272250,"Tillamook Country Smoker Smoked Sausages, Zero Sugar, Original",$6.87 ,"Nutrition Facts
Serving Size 28.00 g
Servings Per Container About 4
Amount Per Serving
Calories 120
% Daily Value
Total Fat 9g
14%
daily value
Total Fat
Saturated Fat 5g
25%
daily value
Total Fat
Trans Fat 0g
Cholesterol 25mg
8%
daily value
Sodium 410mg
17%
daily value
Total Carbohydrate 0g
0%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 0g
Protein 9g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/19869375,Ralston Family Farms Basmati Rice,$3.97 ,"Nutrition Facts
Serving Size 0.25 Cup
Servings Per Container 15
Amount Per Serving
Calories 160
% Daily Value
Total Fat 0.5g
1%
daily value
Total Fat
Saturated Fat 0g
0%
daily value
Total Fat
Trans Fat 0g
Cholesterol 0mg
0%
daily value
Sodium 0mg
0%
daily value
Total Carbohydrate 35g
12%
daily value
Total Carbohydrate
Dietary Fiber 1g
4%
daily value
Total Carbohydrate
Sugars 0g
Protein 3g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/16848574,Lindt Lindor Dark Chocolate Candy Truffles,$5.17 ,"Nutrition Facts
Serving Size 36.00 g
Servings Per Container 4
Amount Per Serving
Calories 230
% Daily Value
Total Fat 19g
29%
daily value
Total Fat
Saturated Fat 14g
70%
daily value
Total Fat
Trans Fat 0g
Cholesterol 5mg
2%
daily value
Sodium 10mg
0%
daily value
Total Carbohydrate 15g
5%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 13g
Protein 2g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/43264,"Mission Flour Tortillas, Large",$7.19 ,"Nutrition Facts
Serving Size 71.00 g
Servings Per Container 16
Amount Per Serving
Calories 210
% Daily Value
Total Fat 4.5g
7%
daily value
Total Fat
Saturated Fat 1.5g
8%
daily value
Total Fat
Trans Fat 0g
Total Fat
Polyunsaturated Fat 1.5g
Total Fat
Monounsaturated Fat 0.5g
Cholesterol 0mg
0%
daily value
Sodium 590mg
25%
daily value
Total Carbohydrate 35g
12%
daily value
Total Carbohydrate
Dietary Fiber 1g
4%
daily value
Total Carbohydrate
Sugars 2g
Protein 6g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/27812530,"Publix Tex-Mex Queso Dip, with Brisket, Appetizer",$8.85 ,"Nutrition Facts
Serving Size 3 Ounce
Servings Per Container About 4
Amount Per Serving
Calories 200
% Daily Value
Total Fat 16g
25%
daily value
Total Fat
Saturated Fat 9g
45%
daily value
Cholesterol 45mg
15%
daily value
Sodium 870mg
36%
daily value
Total Carbohydrate 3g
1%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 2g
Protein 12g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/380524,"Bailey Farms BellaFina Bell Peppers, Baby",$4.41 ,"Nutrition Facts
Serving Size 2.0
Servings Per Container 4
Amount Per Serving
Calories 40
% Daily Value
Total Fat 0g
0%
daily value
Total Fat
Saturated Fat 0g
0%
daily value
Total Fat
Trans Fat 0g
Cholesterol 0mg
0%
daily value
Sodium 10mg
0%
daily value
Total Carbohydrate 6g
2%
daily value
Total Carbohydrate
Dietary Fiber 1g
4%
daily value
Total Carbohydrate
Sugars 4g
Protein 1g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/20975623,GOOD THINS Garden Veggie Rice Snacks Gluten Free Crackers,$4.63 ,"Nutrition Facts
Serving Size 31.00 g
Servings Per Container 3
Amount Per Serving
Calories 130
% Daily Value
Total Fat 2g
3%
daily value
Total Fat
Saturated Fat 0g
0%
daily value
Total Fat
Trans Fat 0g
Cholesterol 0mg
0%
daily value
Sodium 180mg
8%
daily value
Total Carbohydrate 25g
8%
daily value
Total Carbohydrate
Dietary Fiber 1g
4%
daily value
Total Carbohydrate
Sugars 1g
Protein 2g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/57049,"Brunswick Sardine Fillets, in Olive Oil, Gourmet Style",$2.19 ,"Nutrition Facts
Serving Size 84.00 g
Servings Per Container 1
Amount Per Serving
Calories 200
% Daily Value
Total Fat 15g
23%
daily value
Total Fat
Saturated Fat 3g
15%
daily value
Total Fat
Trans Fat 0g
Total Fat
Polyunsaturated Fat 2g
Total Fat
Monounsaturated Fat 5g
Cholesterol 60mg
20%
daily value
Sodium 370mg
15%
daily value
Total Carbohydrate 0g
0%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 0g
Protein 16g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/18242281,Michael Angelo's Three Cheese Baked Ziti 28Oz,$7.75 ,"Nutrition Facts
Serving Size 1.00 cup
Servings Per Container 3.5
Amount Per Serving
Calories 370
% Daily Value
Total Fat 13g
20%
daily value
Total Fat
Saturated Fat 8g
40%
daily value
Total Fat
Trans Fat 0g
Cholesterol 40mg
13%
daily value
Sodium 690mg
29%
daily value
Total Carbohydrate 46g
15%
daily value
Total Carbohydrate
Dietary Fiber 2g
8%
daily value
Total Carbohydrate
Sugars 3g
Protein 15g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/102643,Pepperidge Farm Potato Bread,$5.53 ,"Nutrition Facts
Serving Size 45.00 g
Servings Per Container 14
Amount Per Serving
Calories 120
% Daily Value
Total Fat 1g
2%
daily value
Total Fat
Saturated Fat 0g
0%
daily value
Total Fat
Trans Fat 0g
Total Fat
Polyunsaturated Fat 0g
Total Fat
Monounsaturated Fat 0g
Cholesterol 0mg
0%
daily value
Sodium 190mg
8%
daily value
Total Carbohydrate 23g
8%
daily value
Total Carbohydrate
Dietary Fiber 1g
4%
daily value
Total Carbohydrate
Sugars 4g
Protein 4g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/93261,Marie Callender's 2 Mini Key Lime Pies Frozen Mini Pie Dessert,$3.43 ,"Nutrition Facts
Serving Size 212.00 g
Servings Per Container 1
Amount Per Serving
Calories 350
% Daily Value
Total Fat 14g
22%
daily value
Total Fat
Saturated Fat 9g
45%
daily value
Total Fat
Trans Fat 0g
Total Fat
Polyunsaturated Fat 4.5g
Total Fat
Monounsaturated Fat 6g
Cholesterol 15mg
5%
daily value
Sodium 150mg
6%
daily value
Total Carbohydrate 51g
17%
daily value
Total Carbohydrate
Dietary Fiber 2g
8%
daily value
Total Carbohydrate
Sugars 38g
Protein 5g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/73332,"Bubba Burger Burgers, Original",$18.79 ,"Nutrition Facts
Serving Size 151.00 g
Servings Per Container 6
Amount Per Serving
Calories 420
% Daily Value
Total Fat 35g
54%
daily value
Total Fat
Saturated Fat 15g
75%
daily value
Total Fat
Trans Fat 0g
Cholesterol 110mg
37%
daily value
Sodium 85mg
4%
daily value
Total Carbohydrate 0g
0%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 0g
Protein 25g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/132780,Rosina Cheese Manicotti,$6.63 ,"Nutrition Facts
Serving Size 198.00 g
Servings Per Container 2
Amount Per Serving
Calories 360
% Daily Value
Total Fat 11g
17%
daily value
Total Fat
Saturated Fat 6g
30%
daily value
Total Fat
Trans Fat 0g
Cholesterol 55mg
18%
daily value
Sodium 810mg
34%
daily value
Total Carbohydrate 45g
15%
daily value
Total Carbohydrate
Dietary Fiber 2g
8%
daily value
Total Carbohydrate
Sugars 1g
Protein 19g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/16726032,Snyder's of Hanover Mini Pretzels,$5.31 ,"Nutrition Facts
Serving Size 28.00 g
Servings Per Container 16
Amount Per Serving
Calories 110
% Daily Value
Total Fat 0.5g
1%
daily value
Total Fat
Saturated Fat 0g
0%
daily value
Total Fat
Trans Fat 0g
Total Fat
Polyunsaturated Fat 0g
Total Fat
Monounsaturated Fat 0g
Cholesterol 0mg
0%
daily value
Sodium 280mg
12%
daily value
Total Carbohydrate 23g
8%
daily value
Total Carbohydrate
Dietary Fiber 1g
4%
daily value
Total Carbohydrate
Sugars 1g
Protein 3g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/70319,Nature Valley Dark Chocolate Peanut Almond Sweet and Salty Nut Bars,$5.19 ,"Nutrition Facts
Serving Size 34.00 g
Servings Per Container 6
Amount Per Serving
Calories 160
% Daily Value
Total Fat 8g
12%
daily value
Total Fat
Saturated Fat 3g
15%
daily value
Total Fat
Trans Fat 0g
Total Fat
Polyunsaturated Fat 0g
Total Fat
Monounsaturated Fat 0g
Cholesterol 0mg
0%
daily value
Sodium 120mg
5%
daily value
Total Carbohydrate 21g
7%
daily value
Total Carbohydrate
Dietary Fiber 2g
8%
daily value
Total Carbohydrate
Sugars 9g
Protein 3g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/26941109,Balkan Bites Cheese Medley Burek Pies,,"Nutrition Facts
Serving Size 5.30 oz
Servings Per Container 2
Amount Per Serving
Calories 390
% Daily Value
Total Fat 18g
28%
daily value
Total Fat
Saturated Fat 8g
40%
daily value
Total Fat
Trans Fat 0g
Cholesterol 40mg
13%
daily value
Sodium 840mg
35%
daily value
Total Carbohydrate 43g
14%
daily value
Total Carbohydrate
Dietary Fiber 2g
8%
daily value
Total Carbohydrate
Sugars 2g
Protein 14g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/2791705,"Daisy Cottage Cheese, Low Fat, Small Curd, 2% Milkfat",$2.87 ,"Nutrition Facts
Serving Size 0.50 cup
Servings Per Container About 4
Amount Per Serving
Calories 90
% Daily Value
Total Fat 2.5g
4%
daily value
Total Fat
Saturated Fat 1.5g
8%
daily value
Total Fat
Trans Fat 0g
Cholesterol 10mg
3%
daily value
Sodium 350mg
15%
daily value
Total Carbohydrate 5g
2%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 4g
Protein 13g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/75040,Oscar Mayer Center Cut Original Bacon,$12.19 ,"Nutrition Facts
Serving Size 13.00 g
Servings Per Container 9
Amount Per Serving
Calories 60
% Daily Value
Total Fat 4.5g
7%
daily value
Total Fat
Saturated Fat 1.5g
8%
daily value
Total Fat
Trans Fat 0g
Cholesterol 15mg
5%
daily value
Sodium 240mg
10%
daily value
Total Carbohydrate 0g
0%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 0g
Protein 5g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/44351,"Calabro Cheese Cheese, Whole Milk, Ricotta",$5.49 ,"Nutrition Facts
Serving Size 0.25 cup
Servings Per Container 7
Amount Per Serving
Calories 116
% Daily Value
Total Fat 8g
12%
daily value
Total Fat
Saturated Fat 4g
20%
daily value
Total Fat
Trans Fat 0g
Cholesterol 33mg
11%
daily value
Sodium 62mg
3%
daily value
Total Carbohydrate 2g
1%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 2g
Protein 8g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/98582,Barilla Gluten Free Penne Pasta,$3.53 ,"Nutrition Facts
Serving Size 56.00 g
Servings Per Container 6
Amount Per Serving
Calories 190
% Daily Value
Total Fat 1g
2%
daily value
Total Fat
Saturated Fat 0g
0%
daily value
Total Fat
Trans Fat 0g
Cholesterol 0mg
0%
daily value
Sodium 0mg
0%
daily value
Total Carbohydrate 44g
15%
daily value
Total Carbohydrate
Dietary Fiber 2g
8%
daily value
Total Carbohydrate
Sugars 0g
Protein 4g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/155093,"Del Real Barbacoa, Seasoned Beef and Sauce",,"Nutrition Facts
Serving Size 140.00 g
Servings Per Container 3
Amount Per Serving
Calories 110
% Daily Value
Total Fat 5g
8%
daily value
Total Fat
Saturated Fat 1g
5%
daily value
Total Fat
Trans Fat 0g
Cholesterol 45mg
15%
daily value
Sodium 550mg
23%
daily value
Total Carbohydrate 3g
1%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 1g
Protein 22g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/22023541,Purple Carrot Vegan Maple Chipotle Brussels Sprouts Frozen Meal,$6.59 ,"Nutrition Facts
Serving Size 304.00 g
Servings Per Container 1
Amount Per Serving
Calories 310
% Daily Value
Total Fat 8g
12%
daily value
Total Fat
Saturated Fat 1.5g
8%
daily value
Total Fat
Trans Fat 0g
Cholesterol 0mg
0%
daily value
Sodium 760mg
32%
daily value
Total Carbohydrate 48g
16%
daily value
Total Carbohydrate
Dietary Fiber 9g
36%
daily value
Total Carbohydrate
Sugars 15g
Protein 11g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/17953911,"Earth's Best Snack Bars, Sweet Potato Carrot, Sunny Days",$4.97 ,"Nutrition Facts
Serving Size 19.00 g
Servings Per Container 7
Amount Per Serving
Calories 70
% Daily Value
Total Fat 1.5g
2%
daily value
Total Fat
Saturated Fat 0g
0%
daily value
Total Fat
Trans Fat 0g
Total Fat
Polyunsaturated Fat 0g
Total Fat
Monounsaturated Fat 1g
Cholesterol 0mg
0%
daily value
Sodium 50mg
2%
daily value
Total Carbohydrate 12g
4%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 6g
Protein 1g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/24576794,Impossible Burger Patties Made From Plants,$17.99 ,"Nutrition Facts
Serving Size 113.00 g
Servings Per Container 6
Amount Per Serving
Calories 230
% Daily Value
Total Fat 13g
20%
daily value
Total Fat
Saturated Fat 6g
30%
daily value
Total Fat
Trans Fat 0g
Total Fat
Polyunsaturated Fat 0g
Total Fat
Monounsaturated Fat 0g
Cholesterol 0mg
0%
daily value
Sodium 370mg
15%
daily value
Total Carbohydrate 9g
3%
daily value
Total Carbohydrate
Dietary Fiber 5g
20%
daily value
Total Carbohydrate
Sugars 1g
Protein 19g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/250456,Bob Evans Farms Original Mashed Potatoes,$4.79 ,"Nutrition Facts
Serving Size 170.00 g
Servings Per Container 2
Amount Per Serving
Calories 200
% Daily Value
Total Fat 10g
15%
daily value
Total Fat
Saturated Fat 5g
25%
daily value
Total Fat
Trans Fat 0g
Cholesterol 30mg
10%
daily value
Sodium 560mg
23%
daily value
Total Carbohydrate 27g
9%
daily value
Total Carbohydrate
Dietary Fiber 2g
8%
daily value
Total Carbohydrate
Sugars 3g
Protein 4g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/78672,Sour Patch Kids Original Soft & Chewy Candy,$1.47 ,"Nutrition Facts
Serving Size 30.00 g
Servings Per Container about 3.5
Amount Per Serving
Calories 110
% Daily Value
Total Fat 0g
0%
daily value
Total Fat
Saturated Fat 0g
0%
daily value
Total Fat
Trans Fat 0g
Cholesterol 0mg
0%
daily value
Sodium 25mg
1%
daily value
Total Carbohydrate 27g
9%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 24g
Protein 0g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/19497141,Simply Nature Low Sodium Sprouted 7 Grain Bread,$4.29 ,"Nutrition Facts
Serving Size 28.00 g
Servings Per Container 16
Amount Per Serving
Calories 70
% Daily Value
Total Fat 0g
0%
daily value
Total Fat
Saturated Fat 0g
0%
daily value
Total Fat
Trans Fat 0g
Cholesterol 0mg
0%
daily value
Sodium 60mg
3%
daily value
Total Carbohydrate 13g
4%
daily value
Total Carbohydrate
Dietary Fiber 2g
8%
daily value
Total Carbohydrate
Sugars 1g
Protein 3g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/17105964,Jimmy Dean Premium All-Natural* Pork Sausage Patties,$5.53 ,"Nutrition Facts
Serving Size 64.00 g
Servings Per Container 4
Amount Per Serving
Calories 230
% Daily Value
Total Fat 20g
31%
daily value
Total Fat
Saturated Fat 7g
35%
daily value
Total Fat
Trans Fat 0g
Total Fat
Polyunsaturated Fat 0g
Total Fat
Monounsaturated Fat 0g
Cholesterol 50mg
17%
daily value
Sodium 580mg
24%
daily value
Total Carbohydrate 1g
0%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 1g
Protein 12g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/16411139,Jif Peanut Butter Spreads,$3.61 ,"Nutrition Facts
Serving Size 33.00 g
Servings Per Container 14
Amount Per Serving
Calories 190
% Daily Value
Total Fat 16g
25%
daily value
Total Fat
Saturated Fat 3.5g
18%
daily value
Total Fat
Trans Fat 0g
Cholesterol 0mg
0%
daily value
Sodium 80mg
3%
daily value
Total Carbohydrate 8g
3%
daily value
Total Carbohydrate
Dietary Fiber 3g
12%
daily value
Total Carbohydrate
Sugars 4g
Protein 7g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/49798,Annie's Classic Cheddar Mac and Cheese Macaroni and Cheese,$2.97 ,"Nutrition Facts
Serving Size 71.00 g
Servings Per Container 2.5
Amount Per Serving
Calories 270
% Daily Value
Total Fat 3.5g
5%
daily value
Total Fat
Saturated Fat 2g
10%
daily value
Total Fat
Trans Fat 0g
Total Fat
Polyunsaturated Fat 0g
Total Fat
Monounsaturated Fat 0g
Cholesterol 10mg
3%
daily value
Sodium 430mg
18%
daily value
Total Carbohydrate 430g
143%
daily value
Total Carbohydrate
Dietary Fiber 3g
12%
daily value
Total Carbohydrate
Sugars 7g
Protein 9g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/3139828,"Food Lion Patties, Ground Beef, 73%/27%",$8.49 ,"Nutrition Facts
Serving Size 112.00 g
Servings Per Container 8
Amount Per Serving
Calories 350
% Daily Value
Total Fat 31g
48%
daily value
Total Fat
Saturated Fat 12g
60%
daily value
Total Fat
Trans Fat 0g
Cholesterol 85mg
28%
daily value
Sodium 75mg
3%
daily value
Total Carbohydrate 0g
0%
daily value
Total Carbohydrate
Dietary Fiber 0g
0%
daily value
Total Carbohydrate
Sugars 0g
Protein 17g
Percent Daily Values are based on a 2,000 calorie diet."
https://www.instacart.com/products/26653029,Wendy's Canned Chili With Beans,$5.53 ,"Nutrition Facts
Serving Size 425.00 g
Servings Per Container 1
Amount Per Serving
Calories 280
% Daily Value
Total Fat 12g
18%
daily value
Total Fat
Saturated Fat 5g
25%
daily value
Total Fat
Trans Fat 0.5g
Total Fat
Polyunsaturated Fat 1g
Total Fat
Monounsaturated Fat 8g
Cholesterol 65mg
22%
daily value
Sodium 1040mg
43%
daily value
Total Carbohydrate 26g
9%
daily value
Total Carbohydrate
Dietary Fiber 7g
28%
daily value
Total Carbohydrate
Sugars 6g
Protein 17g
Percent Daily Values are based on a 2,000 calorie diet."
